condition,model,iteration,instrument,seed,item_id,position,rating
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,equality_3,14,2
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,proportionality_6,15,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,loyalty_5,16,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,proportionality_5,17,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,care_6,18,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,purity_1,19,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,care_4,20,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,purity_5,21,4
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,care_3,22,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,care_5,23,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,loyalty_4,24,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,proportionality_2,25,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,purity_6,26,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,authority_6,27,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,loyalty_3,28,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,loyalty_6,29,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,purity_2,30,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,loyalty_2,31,4
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,proportionality_4,32,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,authority_5,33,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,authority_2,34,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,proportionality_3,35,5
ar_framed_Morocco,deepseek_v4,1,mfq2_ar,20260723,equality_4,36,2
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,authority_6,1,4
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,equality_3,2,3
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,proportionality_6,3,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,proportionality_5,4,4
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,equality_5,5,2
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,purity_2,6,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,authority_2,7,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,proportionality_1,8,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,authority_3,9,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,loyalty_1,10,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,authority_5,11,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,care_6,12,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,loyalty_6,13,4
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,equality_6,14,3
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,proportionality_3,15,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,loyalty_5,16,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,loyalty_3,17,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,purity_6,18,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,proportionality_4,19,4
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,equality_2,20,3
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,equality_4,21,1
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,care_3,22,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,proportionality_2,23,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,purity_1,24,4
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,authority_4,25,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,care_5,26,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,loyalty_2,27,4
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,purity_4,28,4
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,care_4,29,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,loyalty_4,30,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,equality_1,31,1
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,purity_3,32,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,care_1,33,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,care_2,34,5
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,purity_5,35,3
ar_framed_Morocco,deepseek_v4,2,mfq2_ar,20260724,authority_1,36,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,loyalty_4,1,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,equality_2,2,2
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,care_1,3,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,loyalty_3,4,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,equality_1,5,2
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,authority_3,6,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,proportionality_1,7,4
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,purity_5,8,3
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,purity_3,9,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,care_3,10,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,purity_6,11,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,equality_4,12,2
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,proportionality_2,13,4
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,care_2,14,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,authority_6,15,4
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,purity_4,16,4
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,purity_1,17,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,authority_4,18,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,care_5,19,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,proportionality_5,20,4
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,authority_2,21,4
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,proportionality_6,22,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,loyalty_2,23,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,proportionality_4,24,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,care_4,25,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,authority_5,26,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,equality_5,27,2
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,care_6,28,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,purity_2,29,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,equality_3,30,2
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,loyalty_1,31,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,loyalty_6,32,4
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,authority_1,33,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,proportionality_3,34,4
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,loyalty_5,35,5
ar_framed_Morocco,deepseek_v4,3,mfq2_ar,20260725,equality_6,36,3
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,purity_2,1,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,proportionality_2,2,4
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,equality_3,3,2
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,proportionality_1,4,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,loyalty_3,5,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,authority_6,6,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,equality_2,7,2
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,proportionality_5,8,4
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,authority_2,9,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,proportionality_4,10,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,purity_5,11,3
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,equality_1,12,2
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,loyalty_4,13,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,loyalty_1,14,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,purity_6,15,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,equality_5,16,3
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,authority_3,17,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,authority_5,18,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,purity_4,19,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,loyalty_2,20,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,care_2,21,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,equality_6,22,3
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,proportionality_3,23,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,equality_4,24,2
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,proportionality_6,25,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,authority_1,26,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,purity_3,27,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,care_1,28,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,authority_4,29,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,loyalty_6,30,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,care_3,31,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,care_5,32,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,purity_1,33,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,care_6,34,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,loyalty_5,35,5
ar_framed_Morocco,deepseek_v4,4,mfq2_ar,20260726,care_4,36,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,authority_4,1,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,authority_3,2,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,equality_3,3,3
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,care_5,4,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,equality_5,5,2
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,authority_2,6,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,loyalty_3,7,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,authority_6,8,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,purity_3,9,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,proportionality_4,10,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,equality_2,11,3
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,equality_1,12,2
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,purity_4,13,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,purity_1,14,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,equality_6,15,4
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,care_4,16,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,purity_6,17,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,care_3,18,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,proportionality_6,19,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,purity_2,20,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,proportionality_3,21,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,loyalty_2,22,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,proportionality_1,23,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,equality_4,24,2
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,care_6,25,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,loyalty_5,26,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,purity_5,27,3
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,proportionality_2,28,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,care_1,29,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,proportionality_5,30,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,loyalty_1,31,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,authority_1,32,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,authority_5,33,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,loyalty_4,34,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,care_2,35,5
ar_framed_Morocco,deepseek_v4,5,mfq2_ar,20260727,loyalty_6,36,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,purity_3,1,4
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,care_1,2,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,care_2,3,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,authority_6,4,4
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,loyalty_5,5,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,equality_5,6,2
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,proportionality_6,7,4
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,loyalty_6,8,4
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,proportionality_4,9,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,care_5,10,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,equality_3,11,3
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,equality_2,12,3
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,purity_4,13,4
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,loyalty_4,14,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,proportionality_2,15,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,purity_2,16,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,equality_4,17,3
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,loyalty_3,18,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,purity_1,19,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,care_3,20,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,authority_2,21,4
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,authority_1,22,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,care_6,23,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,proportionality_1,24,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,care_4,25,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,authority_5,26,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,equality_1,27,3
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,proportionality_5,28,4
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,loyalty_2,29,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,authority_3,30,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,authority_4,31,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,loyalty_1,32,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,purity_5,33,4
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,equality_6,34,4
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,purity_6,35,5
ar_framed_Morocco,gpt55,1,mfq2_ar,20260723,proportionality_3,36,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,proportionality_4,1,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,proportionality_6,2,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,authority_5,3,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,purity_3,4,4
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,proportionality_3,5,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,authority_1,6,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,loyalty_5,7,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,authority_3,8,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,care_1,9,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,equality_5,10,3
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,proportionality_2,11,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,authority_6,12,4
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,care_5,13,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,loyalty_1,14,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,equality_3,15,3
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,equality_2,16,4
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,purity_4,17,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,proportionality_5,18,4
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,proportionality_1,19,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,authority_2,20,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,authority_4,21,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,purity_5,22,4
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,equality_6,23,4
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,loyalty_2,24,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,care_6,25,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,purity_6,26,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,purity_2,27,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,purity_1,28,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,care_3,29,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,loyalty_3,30,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,loyalty_4,31,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,equality_1,32,3
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,care_4,33,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,care_2,34,5
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,equality_4,35,3
ar_framed_Morocco,gpt55,2,mfq2_ar,20260724,loyalty_6,36,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,loyalty_2,1,4
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,purity_2,2,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,proportionality_1,3,4
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,authority_1,4,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,loyalty_4,5,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,proportionality_6,6,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,authority_6,7,4
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,loyalty_6,8,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,equality_4,9,3
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,purity_5,10,3
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,authority_3,11,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,purity_1,12,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,equality_6,13,4
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,care_4,14,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,equality_5,15,3
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,loyalty_1,16,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,care_2,17,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,care_5,18,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,authority_4,19,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,authority_2,20,4
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,purity_4,21,4
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,loyalty_5,22,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,proportionality_5,23,4
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,proportionality_4,24,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,care_3,25,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,care_1,26,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,equality_3,27,3
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,equality_2,28,3
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,purity_3,29,4
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,loyalty_3,30,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,authority_5,31,4
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,proportionality_3,32,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,proportionality_2,33,5
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,care_6,34,4
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,equality_1,35,3
ar_framed_Morocco,gpt55,3,mfq2_ar,20260725,purity_6,36,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,care_4,1,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,proportionality_6,2,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,equality_4,3,3
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,authority_1,4,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,purity_6,5,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,equality_6,6,4
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,loyalty_5,7,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,proportionality_4,8,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,purity_4,9,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,authority_4,10,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,equality_2,11,3
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,equality_1,12,3
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,purity_2,13,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,authority_3,14,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,care_2,15,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,proportionality_1,16,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,proportionality_3,17,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,purity_3,18,4
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,care_5,19,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,care_3,20,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,loyalty_4,21,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,equality_5,22,3
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,authority_2,23,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,care_6,24,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,authority_5,25,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,loyalty_3,26,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,proportionality_5,27,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,loyalty_2,28,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,purity_1,29,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,proportionality_2,30,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,authority_6,31,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,equality_3,32,3
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,loyalty_1,33,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,purity_5,34,4
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,loyalty_6,35,5
ar_framed_Morocco,gpt55,4,mfq2_ar,20260726,care_1,36,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,care_6,1,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,purity_1,2,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,authority_6,3,4
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,loyalty_3,4,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,loyalty_1,5,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,equality_5,6,3
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,purity_2,7,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,authority_5,8,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,purity_5,9,4
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,equality_6,10,4
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,authority_2,11,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,proportionality_6,12,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,proportionality_4,13,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,purity_3,14,4
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,equality_1,15,3
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,loyalty_2,16,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,authority_1,17,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,loyalty_4,18,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,proportionality_5,19,4
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,purity_4,20,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,care_5,21,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,care_1,22,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,equality_2,23,3
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,care_4,24,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,purity_6,25,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,equality_3,26,4
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,care_2,27,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,proportionality_2,28,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,authority_3,29,5
ar_framed_Morocco,gpt55,5,mfq2_ar,20260727,loyalty_6,30,5
